Protein,Order,SampleName,LabRep,LabBlock,MaltPlant,MaltRep,MaltTime,malttime,abundance,abundance.sc,abundance.scOut
HORVU1Hr1G079290.4,25,aBP21,2,3,2,2,99.5,99.5,80237.2779,80.2372779,80.2372779
HORVU1Hr1G080370.7,25,aBP21,2,3,2,2,99.5,99.5,15975.66831,15.97566831,15.97566831
HORVU1Hr1G080980.2,25,aBP21,2,3,2,2,99.5,99.5,2269.257926,2.269257926,2.269257926
HORVU1Hr1G081550.2,25,aBP21,2,3,2,2,99.5,99.5,39339.58017,39.33958017,39.33958017
HORVU1Hr1G082820.2,25,aBP21,2,3,2,2,99.5,99.5,21162.44168,21.16244168,21.16244168
HORVU1Hr1G083710.2,25,aBP21,2,3,2,2,99.5,99.5,12655.68923,12.65568923,12.65568923
HORVU1Hr1G083840.2,25,aBP21,2,3,2,2,99.5,99.5,182986.1532,182.9861532,182.9861532
HORVU1Hr1G087690.3,25,aBP21,2,3,2,2,99.5,99.5,64867.17484,64.86717484,64.86717484
HORVU1Hr1G087800.2,25,aBP21,2,3,2,2,99.5,99.5,57329.77457,57.32977457,57.32977457
HORVU1Hr1G087820.1,25,aBP21,2,3,2,2,99.5,99.5,11477.12559,11.47712559,11.47712559
HORVU1Hr1G089360.5,25,aBP21,2,3,2,2,99.5,99.5,19546.79859,19.54679859,19.54679859
HORVU1Hr1G090490.8,25,aBP21,2,3,2,2,99.5,99.5,69540.40512,69.54040512,69.54040512
HORVU1Hr1G090710.9,25,aBP21,2,3,2,2,99.5,99.5,51634.70335,51.63470335,51.63470335
HORVU1Hr1G090720.1,25,aBP21,2,3,2,2,99.5,99.5,2697.181568,2.697181568,2.697181568
HORVU1Hr1G090760.4,25,aBP21,2,3,2,2,99.5,99.5,28847.86129,28.84786129,28.84786129
HORVU1Hr1G091010.1,25,aBP21,2,3,2,2,99.5,99.5,4100.376705,4.100376705,4.100376705
HORVU1Hr1G091600.8,25,aBP21,2,3,2,2,99.5,99.5,72471.45958,72.47145958,72.47145958
HORVU1Hr1G092150.2,25,aBP21,2,3,2,2,99.5,99.5,8021.579984,8.021579984,8.021579984
HORVU1Hr1G095140.1,25,aBP21,2,3,2,2,99.5,99.5,23877.98737,23.87798737,23.87798737
HORVU1Hr1G095400.2,25,aBP21,2,3,2,2,99.5,99.5,99801.87589,99.80187589,99.80187589
HORVU2Hr1G002440.9,25,aBP21,2,3,2,2,99.5,99.5,2535.274287,2.535274287,2.535274287
HORVU2Hr1G005170.4,25,aBP21,2,3,2,2,99.5,99.5,58197.28113,58.19728113,58.19728113
HORVU2Hr1G005650.9,25,aBP21,2,3,2,2,99.5,99.5,4149.32877,4.14932877,4.14932877
HORVU2Hr1G010870.9,25,aBP21,2,3,2,2,99.5,99.5,7748.816788,7.748816788,7.748816788
HORVU2Hr1G010890.3,25,aBP21,2,3,2,2,99.5,99.5,98475.16267,98.47516267,98.47516267
HORVU2Hr1G013680.3,25,aBP21,2,3,2,2,99.5,99.5,22868.94542,22.86894542,22.86894542
HORVU2Hr1G016040.9,25,aBP21,2,3,2,2,99.5,99.5,20109.03446,20.10903446,20.10903446
HORVU2Hr1G017450.6,25,aBP21,2,3,2,2,99.5,99.5,107453.8519,107.4538519,107.4538519
HORVU2Hr1G017450.8,25,aBP21,2,3,2,2,99.5,99.5,130961.4932,130.9614932,130.9614932
HORVU2Hr1G017770.8,25,aBP21,2,3,2,2,99.5,99.5,24304.87323,24.30487323,24.30487323
HORVU2Hr1G018430.1,25,aBP21,2,3,2,2,99.5,99.5,191985.4544,191.9854544,191.9854544
HORVU2Hr1G018700.1,25,aBP21,2,3,2,2,99.5,99.5,18021.58005,18.02158005,18.02158005
HORVU2Hr1G018820.1,25,aBP21,2,3,2,2,99.5,99.5,14478.46259,14.47846259,14.47846259
HORVU2Hr1G019160.1,25,aBP21,2,3,2,2,99.5,99.5,16226.36891,16.22636891,16.22636891
HORVU2Hr1G019790.9,25,aBP21,2,3,2,2,99.5,99.5,32437.20184,32.43720184,32.43720184
HORVU2Hr1G020270.4,25,aBP21,2,3,2,2,99.5,99.5,22405.93913,22.40593913,22.40593913
HORVU2Hr1G021110.1,25,aBP21,2,3,2,2,99.5,99.5,121417.581,121.417581,121.417581
HORVU2Hr1G022090.4,25,aBP21,2,3,2,2,99.5,99.5,129729.1674,129.7291674,129.7291674
HORVU2Hr1G023590.11,25,aBP21,2,3,2,2,99.5,99.5,38263.11549,38.26311549,38.26311549
HORVU2Hr1G023590.3,25,aBP21,2,3,2,2,99.5,99.5,719878.3993,719.8783993,719.8783993
HORVU2Hr1G025930.2,25,aBP21,2,3,2,2,99.5,99.5,13862.32562,13.86232562,13.86232562
HORVU2Hr1G026810.1,25,aBP21,2,3,2,2,99.5,99.5,471986.2367,471.9862367,471.9862367
HORVU2Hr1G029870.4,25,aBP21,2,3,2,2,99.5,99.5,2397.877947,2.397877947,2.397877947
HORVU2Hr1G030870.1,25,aBP21,2,3,2,2,99.5,99.5,205146.2058,205.1462058,205.1462058
HORVU2Hr1G030880.3,25,aBP21,2,3,2,2,99.5,99.5,49584.38213,49.58438213,49.58438213
HORVU2Hr1G031450.7,25,aBP21,2,3,2,2,99.5,99.5,53917.68974,53.91768974,53.91768974
HORVU2Hr1G033100.1,25,aBP21,2,3,2,2,99.5,99.5,9772.353536,9.772353536,9.772353536
HORVU2Hr1G036950.1,25,aBP21,2,3,2,2,99.5,99.5,8171.01475,8.17101475,8.17101475
HORVU2Hr1G040570.2,25,aBP21,2,3,2,2,99.5,99.5,26974.6746,26.9746746,26.9746746
HORVU2Hr1G042280.4,25,aBP21,2,3,2,2,99.5,99.5,11925.65616,11.92565616,11.92565616
HORVU2Hr1G043890.6,25,aBP21,2,3,2,2,99.5,99.5,96448.13454,96.44813454,96.44813454
HORVU2Hr1G043900.3,25,aBP21,2,3,2,2,99.5,99.5,54484.27045,54.48427045,54.48427045
HORVU2Hr1G045340.1,25,aBP21,2,3,2,2,99.5,99.5,108782.1231,108.7821231,108.7821231
HORVU2Hr1G052880.2,25,aBP21,2,3,2,2,99.5,99.5,7468.492217,7.468492217,7.468492217
HORVU2Hr1G056360.4,25,aBP21,2,3,2,2,99.5,99.5,40509.69729,40.50969729,40.50969729
HORVU2Hr1G059620.1,25,aBP21,2,3,2,2,99.5,99.5,11771.19036,11.77119036,11.77119036
HORVU2Hr1G061040.9,25,aBP21,2,3,2,2,99.5,99.5,803.3869162,0.803386916,0.803386916
HORVU2Hr1G063210.3,25,aBP21,2,3,2,2,99.5,99.5,35947.36977,35.94736977,35.94736977
HORVU2Hr1G063880.5,25,aBP21,2,3,2,2,99.5,99.5,1540.315819,1.540315819,1.540315819
HORVU2Hr1G065120.2,25,aBP21,2,3,2,2,99.5,99.5,73362.69136,73.36269136,73.36269136
HORVU2Hr1G067370.7,25,aBP21,2,3,2,2,99.5,99.5,74022.17771,74.02217771,74.02217771
HORVU2Hr1G070140.4,25,aBP21,2,3,2,2,99.5,99.5,2418.385378,2.418385378,2.418385378
HORVU2Hr1G072500.34,25,aBP21,2,3,2,2,99.5,99.5,18079.65301,18.07965301,18.07965301
HORVU2Hr1G072660.2,25,aBP21,2,3,2,2,99.5,99.5,17151.92135,17.15192135,17.15192135
HORVU2Hr1G073150.3,25,aBP21,2,3,2,2,99.5,99.5,2860.38246,2.86038246,2.86038246
HORVU2Hr1G073760.2,25,aBP21,2,3,2,2,99.5,99.5,28502.79757,28.50279757,28.50279757
HORVU2Hr1G077120.8,25,aBP21,2,3,2,2,99.5,99.5,47839.20075,47.83920075,47.83920075
HORVU2Hr1G077710.2,25,aBP21,2,3,2,2,99.5,99.5,59639.67022,59.63967022,59.63967022
HORVU2Hr1G080070.3,25,aBP21,2,3,2,2,99.5,99.5,10804.44764,10.80444764,10.80444764
HORVU2Hr1G080340.2,25,aBP21,2,3,2,2,99.5,99.5,18083.58742,18.08358742,18.08358742
HORVU2Hr1G080630.8,25,aBP21,2,3,2,2,99.5,99.5,34167.73803,34.16773803,34.16773803
HORVU2Hr1G081230.1,25,aBP21,2,3,2,2,99.5,99.5,7276.726527,7.276726527,7.276726527
HORVU2Hr1G084130.4,25,aBP21,2,3,2,2,99.5,99.5,82575.37881,82.57537881,82.57537881
HORVU2Hr1G086360.4,25,aBP21,2,3,2,2,99.5,99.5,24651.03691,24.65103691,24.65103691
HORVU2Hr1G086390.6,25,aBP21,2,3,2,2,99.5,99.5,19702.87534,19.70287534,19.70287534
HORVU2Hr1G087970.2,25,aBP21,2,3,2,2,99.5,99.5,51156.0961,51.1560961,51.1560961
HORVU2Hr1G088560.1,25,aBP21,2,3,2,2,99.5,99.5,26814.28938,26.81428938,26.81428938
HORVU2Hr1G088760.1,25,aBP21,2,3,2,2,99.5,99.5,61607.95244,61.60795244,61.60795244
HORVU2Hr1G089160.8,25,aBP21,2,3,2,2,99.5,99.5,7807.894806,7.807894806,7.807894806
HORVU2Hr1G090750.1,25,aBP21,2,3,2,2,99.5,99.5,263226.5628,263.2265628,263.2265628
HORVU2Hr1G093030.1,25,aBP21,2,3,2,2,99.5,99.5,7885.521717,7.885521717,7.885521717
HORVU2Hr1G094510.1,25,aBP21,2,3,2,2,99.5,99.5,9436.212883,9.436212883,9.436212883
HORVU2Hr1G096960.1,25,aBP21,2,3,2,2,99.5,99.5,634.4811026,0.634481103,0.634481103
HORVU2Hr1G098160.3,25,aBP21,2,3,2,2,99.5,99.5,69105.7981,69.1057981,69.1057981
HORVU2Hr1G099230.7,25,aBP21,2,3,2,2,99.5,99.5,23154.9075,23.1549075,23.1549075
HORVU2Hr1G099870.2,25,aBP21,2,3,2,2,99.5,99.5,19840.80361,19.84080361,19.84080361
HORVU2Hr1G100970.4,25,aBP21,2,3,2,2,99.5,99.5,4392.060574,4.392060574,4.392060574
HORVU2Hr1G102330.2,25,aBP21,2,3,2,2,99.5,99.5,4460.670433,4.460670433,4.460670433
HORVU2Hr1G103310.2,25,aBP21,2,3,2,2,99.5,99.5,49731.13738,49.73113738,49.73113738
HORVU2Hr1G105760.1,25,aBP21,2,3,2,2,99.5,99.5,1344.069762,1.344069762,1.344069762
HORVU2Hr1G108000.3,25,aBP21,2,3,2,2,99.5,99.5,19896.9831,19.8969831,19.8969831
HORVU2Hr1G110110.3,25,aBP21,2,3,2,2,99.5,99.5,5492.928522,5.492928522,5.492928522
HORVU2Hr1G110120.3,25,aBP21,2,3,2,2,99.5,99.5,179910.6229,179.9106229,179.9106229
HORVU2Hr1G111070.3,25,aBP21,2,3,2,2,99.5,99.5,15801.96352,15.80196352,15.80196352
HORVU2Hr1G113180.3,25,aBP21,2,3,2,2,99.5,99.5,452.7704482,0.452770448,0.452770448
HORVU2Hr1G113460.3,25,aBP21,2,3,2,2,99.5,99.5,10688.13964,10.68813964,10.68813964
HORVU2Hr1G117740.2,25,aBP21,2,3,2,2,99.5,99.5,11061.04937,11.06104937,11.06104937
HORVU2Hr1G120880.7,25,aBP21,2,3,2,2,99.5,99.5,4262.807209,4.262807209,4.262807209
HORVU2Hr1G121990.6,25,aBP21,2,3,2,2,99.5,99.5,67754.28524,67.75428524,67.75428524
HORVU2Hr1G122260.1,25,aBP21,2,3,2,2,99.5,99.5,321454.5643,321.4545643,321.4545643
HORVU2Hr1G122280.1,25,aBP21,2,3,2,2,99.5,99.5,285579.9291,285.5799291,285.5799291
HORVU2Hr1G125200.3,25,aBP21,2,3,2,2,99.5,99.5,2927.413967,2.927413967,2.927413967
HORVU3Hr1G002780.8,25,aBP21,2,3,2,2,99.5,99.5,20460.88649,20.46088649,20.46088649
HORVU3Hr1G003050.7,25,aBP21,2,3,2,2,99.5,99.5,32117.93616,32.11793616,32.11793616
HORVU3Hr1G004140.1,25,aBP21,2,3,2,2,99.5,99.5,9588.287673,9.588287673,9.588287673
HORVU3Hr1G004300.1,25,aBP21,2,3,2,2,99.5,99.5,1736.332944,1.736332944,1.736332944
HORVU3Hr1G006530.1,25,aBP21,2,3,2,2,99.5,99.5,104556.8292,104.5568292,104.5568292
HORVU3Hr1G007500.4,25,aBP21,2,3,2,2,99.5,99.5,7389.686613,7.389686613,7.389686613
HORVU3Hr1G007500.6,25,aBP21,2,3,2,2,99.5,99.5,11450.97501,11.45097501,11.45097501
HORVU3Hr1G010530.7,25,aBP21,2,3,2,2,99.5,99.5,20118.40807,20.11840807,20.11840807
HORVU3Hr1G013060.1,25,aBP21,2,3,2,2,99.5,99.5,252110.9535,252.1109535,252.1109535
HORVU3Hr1G013350.1,25,aBP21,2,3,2,2,99.5,99.5,238858.0065,238.8580065,238.8580065
HORVU3Hr1G013680.1,25,aBP21,2,3,2,2,99.5,99.5,892642.8424,892.6428424,892.6428424
HORVU3Hr1G013880.7,25,aBP21,2,3,2,2,99.5,99.5,6737.589804,6.737589804,6.737589804
HORVU3Hr1G014120.1,25,aBP21,2,3,2,2,99.5,99.5,37936.44639,37.93644639,37.93644639
HORVU3Hr1G014730.5,25,aBP21,2,3,2,2,99.5,99.5,18462.26807,18.46226807,18.46226807
HORVU3Hr1G015190.4,25,aBP21,2,3,2,2,99.5,99.5,37318.48248,37.31848248,37.31848248
HORVU3Hr1G017700.4,25,aBP21,2,3,2,2,99.5,99.5,17636.32716,17.63632716,17.63632716
HORVU3Hr1G019540.5,25,aBP21,2,3,2,2,99.5,99.5,4080.098953,4.080098953,4.080098953
HORVU3Hr1G020230.3,25,aBP21,2,3,2,2,99.5,99.5,8220.471466,8.220471466,8.220471466
HORVU3Hr1G020250.8,25,aBP21,2,3,2,2,99.5,99.5,11471.96331,11.47196331,11.47196331
HORVU3Hr1G020390.1,25,aBP21,2,3,2,2,99.5,99.5,976.7199542,0.976719954,0.976719954
HORVU3Hr1G020520.2,25,aBP21,2,3,2,2,99.5,99.5,136116.9606,136.1169606,136.1169606
HORVU3Hr1G021700.2,25,aBP21,2,3,2,2,99.5,99.5,1031.901829,1.031901829,1.031901829
HORVU3Hr1G026880.2,25,aBP21,2,3,2,2,99.5,99.5,38642.81128,38.64281128,38.64281128
HORVU3Hr1G028990.1,25,aBP21,2,3,2,2,99.5,99.5,771.3084645,0.771308464,0.771308464
HORVU3Hr1G030770.8,25,aBP21,2,3,2,2,99.5,99.5,3042.894128,3.042894128,3.042894128
HORVU3Hr1G030970.1,25,aBP21,2,3,2,2,99.5,99.5,6285.352666,6.285352666,6.285352666
HORVU3Hr1G033520.2,25,aBP21,2,3,2,2,99.5,99.5,7853.732042,7.853732042,7.853732042
HORVU3Hr1G036150.9,25,aBP21,2,3,2,2,99.5,99.5,6005.556315,6.005556315,6.005556315
HORVU3Hr1G038010.7,25,aBP21,2,3,2,2,99.5,99.5,67061.80197,67.06180197,67.06180197
HORVU3Hr1G038190.1,25,aBP21,2,3,2,2,99.5,99.5,27893.73476,27.89373476,27.89373476
HORVU3Hr1G039050.2,25,aBP21,2,3,2,2,99.5,99.5,50942.6402,50.9426402,50.9426402
HORVU3Hr1G040040.1,25,aBP21,2,3,2,2,99.5,99.5,2545.69991,2.54569991,2.54569991
HORVU3Hr1G048090.4,25,aBP21,2,3,2,2,99.5,99.5,22994.9489,22.9949489,22.9949489
HORVU3Hr1G049610.1,25,aBP21,2,3,2,2,99.5,99.5,4961.66412,4.96166412,4.96166412
HORVU3Hr1G050870.9,25,aBP21,2,3,2,2,99.5,99.5,951.1747012,0.951174701,0.951174701
HORVU3Hr1G054640.2,25,aBP21,2,3,2,2,99.5,99.5,2391.410335,2.391410335,2.391410335
HORVU3Hr1G057090.8,25,aBP21,2,3,2,2,99.5,99.5,443.0323429,0.443032343,0.443032343
HORVU3Hr1G057890.1,25,aBP21,2,3,2,2,99.5,99.5,5106.725398,5.106725398,5.106725398
HORVU3Hr1G058460.4,25,aBP21,2,3,2,2,99.5,99.5,3140.009758,3.140009758,3.140009758
HORVU3Hr1G059030.1,25,aBP21,2,3,2,2,99.5,99.5,4865.574585,4.865574585,4.865574585
HORVU3Hr1G059060.9,25,aBP21,2,3,2,2,99.5,99.5,5239.003172,5.239003172,5.239003172
HORVU3Hr1G060800.2,25,aBP21,2,3,2,2,99.5,99.5,98677.93869,98.67793869,98.67793869
HORVU3Hr1G062040.1,25,aBP21,2,3,2,2,99.5,99.5,34646.85908,34.64685908,34.64685908
HORVU3Hr1G063670.3,25,aBP21,2,3,2,2,99.5,99.5,82653.61648,82.65361648,82.65361648
HORVU3Hr1G064470.3,25,aBP21,2,3,2,2,99.5,99.5,9585.564096,9.585564096,9.585564096
HORVU3Hr1G066340.2,25,aBP21,2,3,2,2,99.5,99.5,9303.688795,9.303688795,9.303688795
HORVU3Hr1G066430.3,25,aBP21,2,3,2,2,99.5,99.5,11474.12406,11.47412406,11.47412406
HORVU3Hr1G067040.5,25,aBP21,2,3,2,2,99.5,99.5,9627.161963,9.627161963,9.627161963
HORVU3Hr1G067470.6,25,aBP21,2,3,2,2,99.5,99.5,2815.627831,2.815627831,2.815627831
HORVU3Hr1G070850.1,25,aBP21,2,3,2,2,99.5,99.5,64170.94901,64.17094901,64.17094901
HORVU3Hr1G071370.2,25,aBP21,2,3,2,2,99.5,99.5,43054.12135,43.05412135,43.05412135
HORVU3Hr1G071490.2,25,aBP21,2,3,2,2,99.5,99.5,118804.0069,118.8040069,118.8040069
HORVU3Hr1G073020.6,25,aBP21,2,3,2,2,99.5,99.5,6741.21123,6.74121123,6.74121123
HORVU3Hr1G073220.8,25,aBP21,2,3,2,2,99.5,99.5,206574.2085,206.5742085,206.5742085
HORVU3Hr1G073230.9,25,aBP21,2,3,2,2,99.5,99.5,35503.49495,35.50349495,35.50349495
HORVU3Hr1G073780.1,25,aBP21,2,3,2,2,99.5,99.5,4912.218915,4.912218915,4.912218915
HORVU3Hr1G074040.3,25,aBP21,2,3,2,2,99.5,99.5,11087.13971,11.08713971,11.08713971
HORVU3Hr1G078270.3,25,aBP21,2,3,2,2,99.5,99.5,1178.325388,1.178325388,1.178325388
HORVU3Hr1G079700.1,25,aBP21,2,3,2,2,99.5,99.5,57152.71677,57.15271677,57.15271677
HORVU3Hr1G080130.4,25,aBP21,2,3,2,2,99.5,99.5,30205.07879,30.20507879,30.20507879
HORVU3Hr1G080530.8,25,aBP21,2,3,2,2,99.5,99.5,76384.27243,76.38427243,76.38427243
HORVU3Hr1G081170.7,25,aBP21,2,3,2,2,99.5,99.5,31882.73536,31.88273536,31.88273536
HORVU3Hr1G085420.13,25,aBP21,2,3,2,2,99.5,99.5,5085.726241,5.085726241,5.085726241
HORVU3Hr1G086050.1,25,aBP21,2,3,2,2,99.5,99.5,8879.786551,8.879786551,8.879786551
HORVU3Hr1G088540.1,25,aBP21,2,3,2,2,99.5,99.5,350906.0741,350.9060741,350.9060741
HORVU3Hr1G088570.1,25,aBP21,2,3,2,2,99.5,99.5,11045.12942,11.04512942,11.04512942
HORVU3Hr1G089980.1,25,aBP21,2,3,2,2,99.5,99.5,5346.871894,5.346871894,5.346871894
HORVU3Hr1G090190.1,25,aBP21,2,3,2,2,99.5,99.5,530306.7062,530.3067062,530.3067062
HORVU3Hr1G091800.1,25,aBP21,2,3,2,2,99.5,99.5,23583.33854,23.58333854,23.58333854
HORVU3Hr1G091920.4,25,aBP21,2,3,2,2,99.5,99.5,194155.448,194.155448,194.155448
HORVU3Hr1G092970.17,25,aBP21,2,3,2,2,99.5,99.5,17180.35378,17.18035378,17.18035378
HORVU3Hr1G093050.9,25,aBP21,2,3,2,2,99.5,99.5,13326.20478,13.32620478,13.32620478
HORVU3Hr1G093350.3,25,aBP21,2,3,2,2,99.5,99.5,60217.98677,60.21798677,60.21798677
HORVU3Hr1G093400.2,25,aBP21,2,3,2,2,99.5,99.5,14059.27931,14.05927931,14.05927931
HORVU3Hr1G096050.4,25,aBP21,2,3,2,2,99.5,99.5,67201.01929,67.20101929,67.20101929
HORVU3Hr1G097800.1,25,aBP21,2,3,2,2,99.5,99.5,202.3087643,0.202308764,0.202308764
HORVU3Hr1G097950.2,25,aBP21,2,3,2,2,99.5,99.5,78335.22264,78.33522264,78.33522264
HORVU3Hr1G100350.2,25,aBP21,2,3,2,2,99.5,99.5,39950.57751,39.95057751,39.95057751
HORVU3Hr1G105020.3,25,aBP21,2,3,2,2,99.5,99.5,37736.57845,37.73657845,37.73657845
HORVU3Hr1G105630.8,25,aBP21,2,3,2,2,99.5,99.5,30524.55947,30.52455947,30.52455947
HORVU3Hr1G105820.2,25,aBP21,2,3,2,2,99.5,99.5,8600.896554,8.600896554,8.600896554
HORVU3Hr1G111740.2,25,aBP21,2,3,2,2,99.5,99.5,10209.91139,10.20991139,10.20991139
HORVU3Hr1G111760.4,25,aBP21,2,3,2,2,99.5,99.5,51532.13651,51.53213651,51.53213651
HORVU3Hr1G112350.2,25,aBP21,2,3,2,2,99.5,99.5,359648.3283,359.6483283,359.6483283
HORVU3Hr1G113120.2,25,aBP21,2,3,2,2,99.5,99.5,273794.2301,273.7942301,273.7942301
HORVU3Hr1G113620.1,25,aBP21,2,3,2,2,99.5,99.5,8612.523753,8.612523753,8.612523753
HORVU3Hr1G114360.3,25,aBP21,2,3,2,2,99.5,99.5,6827.946922,6.827946922,6.827946922
HORVU3Hr1G115820.6,25,aBP21,2,3,2,2,99.5,99.5,13216.74917,13.21674917,13.21674917
HORVU3Hr1G117550.1,25,aBP21,2,3,2,2,99.5,99.5,3127.372014,3.127372014,3.127372014
HORVU3Hr1G117570.6,25,aBP21,2,3,2,2,99.5,99.5,90963.75681,90.96375681,90.96375681
HORVU3Hr1G117590.6,25,aBP21,2,3,2,2,99.5,99.5,81831.77966,81.83177966,81.83177966
HORVU3Hr1G117630.2,25,aBP21,2,3,2,2,99.5,99.5,21523.0088,21.5230088,21.5230088
HORVU3Hr1G117650.1,25,aBP21,2,3,2,2,99.5,99.5,5127.774673,5.127774673,5.127774673
HORVU4Hr1G001220.3,25,aBP21,2,3,2,2,99.5,99.5,19147.46687,19.14746687,19.14746687
HORVU4Hr1G002270.3,25,aBP21,2,3,2,2,99.5,99.5,73469.59505,73.46959505,73.46959505
HORVU4Hr1G002510.4,25,aBP21,2,3,2,2,99.5,99.5,1000.109425,1.000109425,1.000109425
HORVU4Hr1G002650.2,25,aBP21,2,3,2,2,99.5,99.5,100279.2161,100.2792161,100.2792161
HORVU4Hr1G002800.3,25,aBP21,2,3,2,2,99.5,99.5,935524.3213,935.5243213,935.5243213
HORVU4Hr1G002800.4,25,aBP21,2,3,2,2,99.5,99.5,44253.36312,44.25336312,44.25336312
HORVU4Hr1G004410.3,25,aBP21,2,3,2,2,99.5,99.5,719.2402182,0.719240218,0.719240218
HORVU4Hr1G005100.1,25,aBP21,2,3,2,2,99.5,99.5,59626.10858,59.62610858,59.62610858
HORVU4Hr1G005540.1,25,aBP21,2,3,2,2,99.5,99.5,13268.83127,13.26883127,13.26883127
HORVU4Hr1G005800.1,25,aBP21,2,3,2,2,99.5,99.5,23787.26503,23.78726503,23.78726503
HORVU4Hr1G005920.42,25,aBP21,2,3,2,2,99.5,99.5,103521.3211,103.5213211,103.5213211
HORVU4Hr1G007370.1,25,aBP21,2,3,2,2,99.5,99.5,157102.7113,157.1027113,157.1027113
HORVU4Hr1G007620.2,25,aBP21,2,3,2,2,99.5,99.5,72696.45765,72.69645765,72.69645765
HORVU4Hr1G008310.9,25,aBP21,2,3,2,2,99.5,99.5,149260.7907,149.2607907,149.2607907
HORVU4Hr1G008990.1,25,aBP21,2,3,2,2,99.5,99.5,4899.420141,4.899420141,4.899420141
HORVU4Hr1G009520.1,25,aBP21,2,3,2,2,99.5,99.5,75470.04266,75.47004266,75.47004266
HORVU4Hr1G010390.27,25,aBP21,2,3,2,2,99.5,99.5,39780.38312,39.78038312,39.78038312
HORVU4Hr1G010750.2,25,aBP21,2,3,2,2,99.5,99.5,11968.39228,11.96839228,11.96839228
HORVU4Hr1G011850.9,25,aBP21,2,3,2,2,99.5,99.5,507.3522199,0.50735222,0.50735222
HORVU4Hr1G013480.1,25,aBP21,2,3,2,2,99.5,99.5,813495.2433,813.4952433,813.4952433
HORVU4Hr1G014460.1,25,aBP21,2,3,2,2,99.5,99.5,26828.53422,26.82853422,26.82853422
HORVU4Hr1G016810.8,25,aBP21,2,3,2,2,99.5,99.5,105208.5644,105.2085644,105.2085644
HORVU4Hr1G019980.2,25,aBP21,2,3,2,2,99.5,99.5,55283.37059,55.28337059,55.28337059
HORVU4Hr1G022280.5,25,aBP21,2,3,2,2,99.5,99.5,62565.53105,62.56553105,62.56553105
HORVU4Hr1G022420.5,25,aBP21,2,3,2,2,99.5,99.5,354.4839814,0.354483981,0.354483981
HORVU4Hr1G022780.2,25,aBP21,2,3,2,2,99.5,99.5,60373.9221,60.3739221,60.3739221
HORVU4Hr1G023570.2,25,aBP21,2,3,2,2,99.5,99.5,41389.94228,41.38994228,41.38994228
HORVU4Hr1G024710.3,25,aBP21,2,3,2,2,99.5,99.5,12582.26336,12.58226336,12.58226336
HORVU4Hr1G033200.1,25,aBP21,2,3,2,2,99.5,99.5,121311.2239,121.3112239,121.3112239
HORVU4Hr1G038960.2,25,aBP21,2,3,2,2,99.5,99.5,125342.1753,125.3421753,125.3421753
HORVU4Hr1G040660.4,25,aBP21,2,3,2,2,99.5,99.5,4758.929045,4.758929045,4.758929045
HORVU4Hr1G043910.3,25,aBP21,2,3,2,2,99.5,99.5,322148.2194,322.1482194,322.1482194
HORVU4Hr1G049670.2,25,aBP21,2,3,2,2,99.5,99.5,4775.663504,4.775663504,4.775663504
HORVU4Hr1G050210.1,25,aBP21,2,3,2,2,99.5,99.5,452074.8209,452.0748209,452.0748209
HORVU4Hr1G051010.4,25,aBP21,2,3,2,2,99.5,99.5,6563.982884,6.563982884,6.563982884
HORVU4Hr1G051320.3,25,aBP21,2,3,2,2,99.5,99.5,96669.75373,96.66975373,96.66975373
HORVU4Hr1G051780.1,25,aBP21,2,3,2,2,99.5,99.5,18336.08566,18.33608566,18.33608566
HORVU4Hr1G055230.2,25,aBP21,2,3,2,2,99.5,99.5,127001.9212,127.0019212,127.0019212
HORVU4Hr1G055800.1,25,aBP21,2,3,2,2,99.5,99.5,17462.87956,17.46287956,17.46287956
HORVU4Hr1G056050.5,25,aBP21,2,3,2,2,99.5,99.5,25716.06752,25.71606752,25.71606752
HORVU4Hr1G057210.3,25,aBP21,2,3,2,2,99.5,99.5,137797.7807,137.7977807,137.7977807
HORVU4Hr1G057910.5,25,aBP21,2,3,2,2,99.5,99.5,24609.2944,24.6092944,24.6092944
HORVU4Hr1G059130.9,25,aBP21,2,3,2,2,99.5,99.5,111301.5617,111.3015617,111.3015617
HORVU4Hr1G059260.1,25,aBP21,2,3,2,2,99.5,99.5,150802.4027,150.8024027,150.8024027
HORVU4Hr1G059270.1,25,aBP21,2,3,2,2,99.5,99.5,118342.3661,118.3423661,118.3423661
HORVU4Hr1G059390.1,25,aBP21,2,3,2,2,99.5,99.5,15361.52953,15.36152953,15.36152953
HORVU4Hr1G060720.2,25,aBP21,2,3,2,2,99.5,99.5,46300.79526,46.30079526,46.30079526
HORVU4Hr1G060760.1,25,aBP21,2,3,2,2,99.5,99.5,27608.52305,27.60852305,27.60852305
HORVU4Hr1G062440.7,25,aBP21,2,3,2,2,99.5,99.5,7519.662217,7.519662217,7.519662217
HORVU4Hr1G063350.1,25,aBP21,2,3,2,2,99.5,99.5,34867.97902,34.86797902,34.86797902
HORVU4Hr1G065100.3,25,aBP21,2,3,2,2,99.5,99.5,24828.24723,24.82824723,24.82824723
HORVU4Hr1G066270.8,25,aBP21,2,3,2,2,99.5,99.5,117400.9044,117.4009044,117.4009044
HORVU4Hr1G067430.3,25,aBP21,2,3,2,2,99.5,99.5,11361.79583,11.36179583,11.36179583
